<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
123 60 10/16/23 09:00 90.9600000 91.0200000 90.5300000 90.6700000 3329
123 60 10/16/23 10:00 90.6800000 90.6900000 90.3300000 90.4100000 10218
123 60 10/16/23 11:00 90.4100000 90.8500000 90.3100000 90.6200000 13619
123 60 10/16/23 12:00 90.6100000 90.7800000 90.0600000 90.4700000 26270
123 60 10/16/23 13:00 90.4600000 90.8700000 90.2600000 90.8400000 16454
123 60 10/16/23 14:00 90.8400000 90.9000000 90.6600000 90.7600000 11920
123 60 10/16/23 15:00 90.7600000 90.8900000 90.5600000 90.6800000 7544
123 60 10/16/23 16:00 90.7000000 91.3900000 90.6200000 91.2500000 20464
123 60 10/16/23 17:00 91.2300000 91.2300000 90.1400000 90.1900000 32534
123 60 10/16/23 18:00 90.1800000 90.3700000 89.5000000 90.1200000 46640
123 60 10/16/23 19:00 90.1300000 90.4800000 89.7600000 89.8400000 32189
123 60 10/16/23 20:00 89.8500000 90.2200000 89.8400000 90.1500000 14541
123 60 10/16/23 21:00 90.1500000 90.2500000 89.8100000 89.9300000 12160
123 60 10/16/23 22:00 89.9300000 90.1200000 89.5100000 89.6900000 22399
123 60 10/16/23 23:00 89.6900000 90.0500000 89.6800000 90.0100000 3792
123 60 10/17/23 00:00 90.0300000 90.1600000 90.0100000 90.1200000 2337
123 60 10/17/23 03:00 90.1600000 90.1600000 90.1600000 90.1600000 15
123 60 10/17/23 04:00 90.1600000 90.1600000 89.6300000 89.8700000 2181
123 60 10/17/23 05:00 89.8600000 89.8600000 89.5600000 89.6100000 1553
123 60 10/17/23 06:00 89.6000000 89.6500000 89.2200000 89.4200000 3428
123 60 10/17/23 07:00 89.4100000 89.6900000 89.3900000 89.6600000 1552
123 60 10/17/23 08:00 89.6700000 89.7000000 89.5700000 89.5700000 380
123 60 10/17/23 09:00 89.5600000 89.8000000 89.5000000 89.7600000 1648
123 60 10/17/23 10:00 89.7700000 89.9100000 89.6000000 89.7900000 5344
123 60 10/17/23 11:00 89.7800000 90.1500000 89.6100000 89.8600000 10217
123 60 10/17/23 12:00 89.8500000 90.0800000 89.4000000 89.7900000 29377
123 60 10/17/23 13:00 89.7800000 90.1100000 89.6200000 90.1100000 11698
123 60 10/17/23 14:00 90.1100000 90.1200000 89.6800000 90.0000000 8110
123 60 10/17/23 15:00 90.0000000 90.1600000 89.8600000 89.9500000 7312
123 60 10/17/23 16:00 89.9500000 90.1300000 89.5800000 89.8600000 15577
123 60 10/17/23 17:00 89.8600000 90.1900000 89.4300000 89.9200000 27918
123 60 10/17/23 18:00 89.9200000 90.4900000 89.8000000 90.0400000 23555
123 60 10/17/23 19:00 90.0500000 90.2900000 88.8800000 89.4900000 49819
123 60 10/17/23 20:00 89.4700000 89.6000000 89.1300000 89.4900000 15055
123 60 10/17/23 21:00 89.4900000 89.7100000 89.3500000 89.5600000 11256
123 60 10/17/23 22:00 89.5600000 90.0400000 89.3700000 89.8900000 27400
123 60 10/17/23 23:00 89.9000000 90.3700000 89.9000000 90.3300000 5891
123 60 10/18/23 00:00 90.3300000 90.9300000 90.3000000 90.8800000 8517
123 60 10/18/23 03:00 90.9100000 90.9100000 90.9100000 90.9100000 30
123 60 10/18/23 04:00 90.9100000 91.6800000 90.9100000 91.3000000 5417
123 60 10/18/23 05:00 91.2900000 91.9900000 91.2400000 91.9800000 6770
123 60 10/18/23 06:00 91.9800000 92.1800000 91.5600000 91.6200000 5993
123 60 10/18/23 07:00 91.6200000 91.7700000 91.5200000 91.5900000 1681
123 60 10/18/23 08:00 91.5900000 91.9500000 91.5900000 91.6800000 2496
123 60 10/18/23 09:00 91.6900000 91.7000000 91.4000000 91.5800000 4960
123 60 10/18/23 10:00 91.5800000 91.7100000 91.2600000 91.2800000 6883
123 60 10/18/23 11:00 91.2800000 91.5700000 91.1500000 91.4800000 12363
123 60 10/18/23 12:00 91.4800000 91.9800000 91.3200000 91.9100000 26521
123 60 10/18/23 13:00 91.9000000 93.0000000 91.8900000 92.5300000 31519
123 60 10/18/23 14:00 92.5300000 92.8000000 92.2800000 92.3800000 12160
123 60 10/18/23 15:00 92.3800000 92.4000000 91.6600000 91.7500000 17151
123 60 10/18/23 16:00 91.7500000 91.7900000 91.1900000 91.2100000 31468
123 60 10/18/23 17:00 91.2200000 91.5000000 90.6000000 91.1600000 56259
123 60 10/18/23 18:00 91.1500000 91.5900000 90.7800000 91.3400000 31307
123 60 10/18/23 19:00 91.3500000 91.3700000 90.8700000 91.1900000 39482
123 60 10/18/23 20:00 91.1800000 91.6300000 91.0300000 91.4900000 22719
123 60 10/18/23 21:00 91.4800000 91.8900000 91.1300000 91.3200000 21856
123 60 10/18/23 22:00 91.3200000 91.7900000 91.2400000 91.5200000 24966
123 60 10/18/23 23:00 91.5200000 91.5400000 91.2600000 91.3200000 3834
123 60 10/19/23 00:00 91.3200000 91.3800000 91.2700000 91.3200000 2521
123 60 10/19/23 03:00 91.4100000 91.4100000 91.4100000 91.4100000 15
123 60 10/19/23 04:00 91.4100000 91.4100000 90.6300000 90.8500000 5159
123 60 10/19/23 05:00 90.8500000 91.1900000 90.8200000 90.9700000 6684
123 60 10/19/23 06:00 90.9700000 91.1100000 90.8700000 90.9900000 959
123 60 10/19/23 07:00 90.9900000 91.0400000 90.9200000 91.0000000 506
123 60 10/19/23 08:00 91.0100000 91.1600000 91.0000000 91.1600000 821
123 60 10/19/23 09:00 91.1500000 91.2200000 90.9900000 91.0700000 1568
123 60 10/19/23 10:00 91.0700000 91.2800000 90.9100000 90.9900000 6416
123 60 10/19/23 11:00 90.9900000 91.1300000 90.3200000 90.3200000 16380
123 60 10/19/23 12:00 90.3200000 90.5300000 89.6000000 89.7900000 32501
123 60 10/19/23 13:00 89.7800000 90.2500000 89.5700000 89.8600000 23185
123 60 10/19/23 14:00 89.8600000 90.3500000 89.7600000 90.1700000 11139
123 60 10/19/23 15:00 90.1800000 90.6900000 90.1300000 90.6000000 9152
123 60 10/19/23 16:00 90.6000000 90.8800000 90.3700000 90.5600000 14621
123 60 10/19/23 17:00 90.5600000 91.0100000 90.1300000 90.6500000 23844
123 60 10/19/23 18:00 90.6500000 91.0100000 90.5300000 90.9900000 24258
123 60 10/19/23 19:00 90.9900000 91.5700000 90.8800000 91.3800000 39972
123 60 10/19/23 20:00 91.3800000 91.9700000 91.2500000 91.8600000 19648
123 60 10/19/23 21:00 91.8500000 92.4100000 91.8400000 92.3200000 30022
123 60 10/19/23 22:00 92.3200000 93.0700000 92.1600000 92.9300000 36169
123 60 10/19/23 23:00 92.9300000 93.3600000 92.7000000 93.2900000 9834
123 60 10/20/23 00:00 93.2800000 93.4800000 93.1800000 93.2600000 7952
123 60 10/20/23 03:00 93.0500000 93.0500000 93.0500000 93.0500000 30
123 60 10/20/23 04:00 93.0500000 93.4500000 93.0500000 93.1500000 4455
123 60 10/20/23 05:00 93.1400000 93.3300000 93.0100000 93.1100000 3197
123 60 10/20/23 06:00 93.1100000 93.4600000 93.0200000 93.3700000 3881
123 60 10/20/23 07:00 93.3900000 93.4000000 93.1900000 93.2300000 1089
123 60 10/20/23 08:00 93.2300000 93.3800000 93.1900000 93.2700000 2225
123 60 10/20/23 09:00 93.2700000 93.4200000 93.2000000 93.4100000 1757
123 60 10/20/23 10:00 93.4100000 93.4500000 92.8700000 93.0400000 7450
123 60 10/20/23 11:00 93.0400000 93.3000000 92.7800000 92.9400000 14053
123 60 10/20/23 12:00 92.9400000 93.7600000 92.8300000 93.6400000 28396
123 60 10/20/23 13:00 93.6400000 93.7900000 93.4100000 93.5000000 13519
123 60 10/20/23 14:00 93.5100000 93.5800000 93.2100000 93.5100000 12800
123 60 10/20/23 15:00 93.5000000 93.6700000 93.3900000 93.4600000 13376
123 60 10/20/23 16:00 93.4600000 93.5900000 93.0900000 93.5500000 12426
123 60 10/20/23 17:00 93.5600000 93.6100000 92.7500000 93.4100000 27549
123 60 10/20/23 18:00 93.4000000 93.7100000 92.8900000 93.3000000 27119
123 60 10/20/23 19:00 93.3100000 93.5200000 93.1400000 93.2900000 30438
123 60 10/20/23 20:00 93.2900000 93.3800000 92.6200000 92.6600000 16042
123 60 10/20/23 21:00 92.6400000 92.8700000 92.0100000 92.4000000 28501
123 60 10/20/23 22:00 92.4100000 92.4800000 91.6600000 92.2300000 27989
123 60 10/20/23 23:00 92.2100000 92.3600000 92.0600000 92.2300000 5113
123 60 10/21/23 00:00 92.2200000 92.2900000 92.1700000 92.1900000 956
123 60 10/23/23 01:00 92.5100000 92.5100000 92.5100000 92.5100000 60
123 60 10/23/23 02:00 92.5100000 92.5100000 91.7100000 91.8100000 2658
123 60 10/23/23 03:00 91.8100000 91.9400000 91.6500000 91.8000000 518
123 60 10/23/23 04:00 91.7900000 91.9700000 91.5200000 91.5600000 1357
123 60 10/23/23 05:00 91.5500000 91.6200000 91.1400000 91.4000000 3324
123 60 10/23/23 06:00 91.4200000 91.5800000 91.2700000 91.3100000 1553
123 60 10/23/23 07:00 91.3100000 91.5400000 91.3100000 91.3300000 768
123 60 10/23/23 08:00 91.3200000 91.3800000 91.1100000 91.2300000 1416
123 60 10/23/23 09:00 91.2400000 91.3500000 91.0800000 91.2600000 2344
123 60 10/23/23 10:00 91.2800000 91.5200000 91.2100000 91.3100000 5872
123 60 10/23/23 11:00 91.3000000 91.8700000 91.1900000 91.7900000 13221
123 60 10/23/23 12:00 91.8000000 92.3500000 91.6900000 92.3400000 20809
123 60 10/23/23 13:00 92.3500000 92.4500000 91.8500000 91.8900000 12789
123 60 10/23/23 14:00 91.8800000 91.9600000 91.5500000 91.6200000 9564
123 60 10/23/23 15:00 91.6300000 92.0000000 91.5400000 91.8500000 5783
123 60 10/23/23 16:00 91.8400000 92.2300000 91.6200000 91.7200000 11369
123 60 10/23/23 17:00 91.7200000 91.8900000 91.1200000 91.5100000 22137
123 60 10/23/23 18:00 91.5100000 91.8800000 91.0500000 91.6300000 22366
123 60 10/23/23 19:00 91.6200000 91.8200000 90.6300000 90.9300000 38165
123 60 10/23/23 20:00 90.9300000 90.9600000 90.0000000 90.1000000 29959
123 60 10/23/23 21:00 90.1000000 90.3000000 89.6200000 90.0300000 27388
123 60 10/23/23 22:00 90.0300000 90.2200000 89.7300000 90.0500000 26703
123 60 10/23/23 23:00 90.0500000 90.4300000 89.9800000 90.2900000 9115
123 60 10/24/23 00:00 90.2700000 90.4900000 90.2400000 90.4100000 3765
123 60 10/24/23 03:00 90.5000000 90.5000000 90.5000000 90.5000000 15
123 60 10/24/23 04:00 90.5000000 90.5800000 90.3700000 90.3800000 1817
123 60 10/24/23 05:00 90.3600000 90.5500000 90.1800000 90.4400000 1475
123 60 10/24/23 06:00 90.4500000 90.6000000 90.3100000 90.4600000 953
123 60 10/24/23 07:00 90.4500000 90.4600000 90.3500000 90.3600000 1178
123 60 10/24/23 08:00 90.3700000 90.3700000 90.2500000 90.2600000 349
123 60 10/24/23 09:00 90.2600000 90.3500000 90.0200000 90.1400000 1695
123 60 10/24/23 10:00 90.1500000 90.4000000 90.0700000 90.3000000 2227
123 60 10/24/23 11:00 90.3100000 90.6800000 90.2200000 90.5700000 7595
123 60 10/24/23 12:00 90.5600000 90.5800000 89.4600000 90.0800000 32172
123 60 10/24/23 13:00 90.0900000 90.5000000 89.9000000 90.3500000 10790
123 60 10/24/23 14:00 90.3500000 90.5200000 90.2000000 90.2800000 6965
123 60 10/24/23 15:00 90.2800000 90.3300000 89.7700000 90.1200000 7888
123 60 10/24/23 16:00 90.1200000 90.2400000 89.7400000 90.0600000 10273
123 60 10/24/23 17:00 90.0400000 90.0500000 88.8700000 89.3900000 31372
123 60 10/24/23 18:00 89.2700000 89.4900000 88.2300000 88.3300000 38408
123 60 10/24/23 19:00 88.3200000 88.3600000 87.4300000 87.6200000 56786
123 60 10/24/23 20:00 87.6300000 88.1900000 87.3500000 88.1500000 29184
123 60 10/24/23 21:00 88.1400000 88.4000000 87.9000000 88.2800000 14843
123 60 10/24/23 22:00 88.2700000 88.4100000 87.9200000 88.0000000 24166
123 60 10/24/23 23:00 88.0000000 88.1100000 87.8300000 87.9700000 4413
123 60 10/25/23 00:00 87.9700000 88.2900000 87.8600000 88.0500000 2555
123 60 10/25/23 03:00 88.0800000 88.0800000 88.0800000 88.0800000 15
123 60 10/25/23 04:00 88.0800000 88.2400000 87.9500000 87.9800000 1468
123 60 10/25/23 05:00 87.9800000 88.2200000 87.9200000 88.0700000 1199
123 60 10/25/23 06:00 88.0600000 88.1400000 87.9400000 88.0400000 674
123 60 10/25/23 07:00 88.0200000 88.1900000 88.0200000 88.1200000 776
123 60 10/25/23 08:00 88.1300000 88.1900000 87.9000000 87.9400000 1705
123 60 10/25/23 09:00 87.9500000 87.9500000 87.6700000 87.7000000 1052
123 60 10/25/23 10:00 87.7000000 87.8300000 87.5500000 87.5700000 2781
123 60 10/25/23 11:00 87.5700000 87.9100000 87.5600000 87.7300000 7181
123 60 10/25/23 12:00 87.7200000 88.4600000 87.5600000 88.3400000 23547
123 60 10/25/23 13:00 88.3300000 88.5000000 88.0600000 88.2400000 6243
123 60 10/25/23 14:00 88.2500000 88.2700000 87.8200000 87.8500000 8376
123 60 10/25/23 15:00 87.8500000 88.3600000 87.8500000 88.3500000 7717
123 60 10/25/23 16:00 88.3500000 88.5400000 88.2400000 88.3300000 15428
123 60 10/25/23 17:00 88.3000000 88.4700000 87.9300000 87.9800000 5291
123 60 10/25/23 18:00 88.0000000 88.1600000 87.3900000 87.8100000 23102
123 60 10/25/23 19:00 87.8000000 88.8900000 86.6800000 88.6800000 39980
123 60 10/25/23 20:00 88.6800000 89.4800000 88.5700000 89.0700000 20897
123 60 10/25/23 21:00 89.0600000 90.1800000 89.0400000 89.5400000 23238
123 60 10/25/23 22:00 89.5300000 90.2500000 89.3600000 90.1400000 24645
123 60 10/25/23 23:00 90.1400000 90.3500000 89.9200000 89.9600000 5904
123 60 10/26/23 00:00 89.9800000 90.1500000 89.9100000 90.0400000 1866
123 60 10/26/23 03:00 90.1300000 90.1300000 90.1300000 90.1300000 15
123 60 10/26/23 04:00 90.1300000 90.3300000 89.9000000 90.2400000 420
123 60 10/26/23 05:00 90.2300000 90.2400000 89.8700000 89.8900000 946
123 60 10/26/23 06:00 89.8700000 90.0200000 89.8400000 89.9200000 764
123 60 10/26/23 07:00 89.9100000 89.9300000 89.7800000 89.8700000 230
123 60 10/26/23 08:00 89.8800000 89.9700000 89.8700000 89.8800000 221
123 60 10/26/23 09:00 89.8900000 89.9300000 89.2800000 89.3000000 1155
123 60 10/26/23 10:00 89.3100000 89.6000000 89.2300000 89.4300000 2495
123 60 10/26/23 11:00 89.4400000 90.4000000 89.3700000 90.0500000 7804
123 60 10/26/23 12:00 90.0700000 90.0800000 89.5000000 89.7200000 13723
123 60 10/26/23 13:00 89.7200000 89.7900000 89.2600000 89.5900000 4136
123 60 10/26/23 14:00 89.5200000 89.5400000 88.8100000 88.9000000 14464
123 60 10/26/23 15:00 88.9000000 88.9000000 88.4300000 88.5800000 8132
123 60 10/26/23 16:00 88.5600000 88.5600000 87.5300000 88.2800000 20778
123 60 10/26/23 17:00 88.2800000 88.7500000 88.1100000 88.7100000 14733
123 60 10/26/23 18:00 88.6800000 89.1800000 88.3900000 88.9800000 13403
123 60 10/26/23 19:00 88.9800000 89.1400000 88.3600000 88.9600000 16935
123 60 10/26/23 20:00 88.9600000 88.9600000 88.3600000 88.5300000 6972
123 60 10/26/23 21:00 88.4800000 88.7900000 87.8200000 88.0500000 7808
123 60 10/26/23 22:00 88.0700000 88.2900000 87.6700000 88.0000000 19374
123 60 10/26/23 23:00 88.0100000 88.2200000 87.7100000 88.2100000 8145
123 60 10/27/23 00:00 88.2100000 88.4300000 88.1800000 88.3200000 2136
123 60 10/27/23 03:00 88.1600000 88.1600000 88.1600000 88.1600000 15
123 60 10/27/23 04:00 88.1600000 88.4300000 88.1600000 88.4300000 77
123 60 10/27/23 05:00 88.4300000 88.8200000 88.3000000 88.8000000 769
123 60 10/27/23 06:00 88.8000000 89.0000000 88.7100000 88.9900000 1058
123 60 10/27/23 07:00 88.9900000 89.1600000 88.9800000 89.0300000 702
123 60 10/27/23 08:00 89.0600000 89.3700000 89.0200000 89.3000000 929
123 60 10/27/23 09:00 89.3100000 89.5500000 89.2100000 89.4600000 855
123 60 10/27/23 10:00 89.4600000 89.5500000 89.1700000 89.3900000 1791
123 60 10/27/23 11:00 89.3900000 89.4300000 88.9800000 89.1400000 2509
123 60 10/27/23 12:00 89.1400000 89.9200000 88.9900000 89.7200000 12663
123 60 10/27/23 13:00 89.7500000 90.2000000 89.7500000 90.0800000 4455
123 60 10/27/23 14:00 90.1000000 90.2400000 89.7100000 89.8100000 4696
123 60 10/27/23 15:00 89.8100000 89.8100000 89.1900000 89.2100000 2844
123 60 10/27/23 16:00 89.2100000 89.7100000 88.7000000 89.2900000 6161
123 60 10/27/23 17:00 89.2900000 89.5100000 88.0100000 88.1400000 10859
123 60 10/27/23 18:00 88.1200000 88.8600000 87.8300000 88.4700000 5792
123 60 10/27/23 19:00 88.5300000 89.0000000 88.4000000 88.9200000 7572
123 60 10/27/23 20:00 88.9300000 89.5200000 88.5000000 89.4100000 9405
123 60 10/27/23 21:00 89.4100000 90.6700000 89.0700000 90.6200000 12610
123 60 10/27/23 22:00 90.6100000 90.7500000 89.8200000 89.8900000 11376
123 60 10/27/23 23:00 89.8800000 90.2200000 89.8100000 90.0900000 803
123 60 10/28/23 00:00 90.0700000 90.1900000 89.9800000 90.0200000 387
123 60 10/30/23 01:00 90.4400000 90.4400000 90.4400000 90.4400000 60
123 60 10/30/23 02:00 90.4400000 90.4400000 88.7700000 89.3100000 848
123 60 10/30/23 03:00 89.3700000 89.5100000 89.3600000 89.4900000 331
123 60 10/30/23 04:00 89.4900000 89.8900000 89.4900000 89.7100000 183
123 60 10/30/23 05:00 89.7800000 89.9800000 89.6800000 89.6800000 1176
123 60 10/30/23 06:00 89.6700000 89.6800000 89.4800000 89.6200000 175
123 60 10/30/23 07:00 89.6000000 89.6000000 89.3000000 89.3000000 309
123 60 10/30/23 08:00 89.3000000 89.3400000 89.2000000 89.2400000 627
123 60 10/30/23 09:00 89.1900000 89.5200000 89.1600000 89.3700000 382
123 60 10/30/23 10:00 89.3700000 89.5800000 89.3700000 89.4700000 321
123 60 10/30/23 11:00 89.4400000 89.5800000 88.9400000 89.3500000 3778
123 60 10/30/23 12:00 89.3500000 89.6500000 88.9500000 88.9800000 10282
123 60 10/30/23 13:00 88.9800000 89.5700000 88.7400000 89.5600000 2887
123 60 10/30/23 14:00 89.5400000 89.8200000 89.3000000 89.6400000 3926
123 60 10/30/23 15:00 89.6600000 89.6900000 89.4100000 89.5800000 1665
123 60 10/30/23 16:00 89.5500000 89.6700000 88.9700000 89.1500000 6422
123 60 10/30/23 17:00 89.2200000 89.4600000 88.8000000 89.1400000 6853
123 60 10/30/23 18:00 89.1200000 89.2000000 88.1100000 88.1900000 6151
123 60 10/30/23 19:00 88.1900000 88.1900000 87.5300000 87.8500000 4901
123 60 10/30/23 20:00 87.8400000 88.3000000 87.6800000 87.8700000 13674
123 60 10/30/23 21:00 87.8400000 88.1500000 87.2200000 88.1500000 8158
123 60 10/30/23 22:00 88.1700000 88.4600000 87.2000000 87.8400000 24033
123 60 10/30/23 23:00 87.8300000 88.1000000 87.7500000 87.8600000 560
123 60 10/31/23 00:00 87.8400000 87.9300000 87.7700000 87.9100000 801
123 60 10/31/23 03:00 87.9100000 87.9100000 87.9100000 87.9100000 15
123 60 10/31/23 04:00 87.9100000 87.9100000 86.6400000 86.9100000 1454
123 60 10/31/23 05:00 86.9000000 86.9300000 86.5900000 86.6200000 3075
123 60 10/31/23 06:00 86.6100000 86.8000000 86.6000000 86.6500000 1694
123 60 10/31/23 07:00 86.6500000 86.7000000 86.3000000 86.5800000 2521
123 60 10/31/23 08:00 86.5700000 86.7500000 86.5400000 86.7000000 820
123 60 10/31/23 09:00 86.6800000 86.8500000 86.6400000 86.8000000 1495
123 60 10/31/23 10:00 86.8100000 87.0800000 86.6800000 86.9000000 4445
123 60 10/31/23 11:00 86.9100000 86.9500000 86.4900000 86.5200000 7268
123 60 10/31/23 12:00 86.5200000 87.2200000 86.5200000 86.8600000 22765
123 60 10/31/23 13:00 86.8600000 87.2500000 86.7900000 86.8700000 17237
123 60 10/31/23 14:00 86.8800000 87.3800000 86.8600000 87.0400000 24540
123 60 10/31/23 15:00 87.0400000 87.1300000 86.6900000 87.0100000 15624
123 60 10/31/23 16:00 87.0000000 87.2000000 86.5500000 86.9400000 21892
123 60 10/31/23 17:00 86.9400000 87.1800000 86.0100000 86.4500000 31670
123 60 10/31/23 18:00 86.4500000 87.3600000 86.4300000 86.7500000 33258
123 60 10/31/23 19:00 86.8700000 86.9600000 86.2400000 86.8400000 23799
123 60 10/31/23 20:00 86.8300000 86.8800000 85.8500000 85.9800000 46204
123 60 10/31/23 21:00 85.9800000 86.0100000 85.1400000 85.2500000 47050
123 60 10/31/23 22:00 85.2600000 85.3400000 84.7700000 85.1600000 54786
123 60 10/31/23 23:00 85.1500000 85.3600000 85.1100000 85.3100000 9378
123 60 11/01/23 00:00 85.3100000 85.4700000 85.2700000 85.4000000 7304
123 60 11/01/23 03:00 85.6200000 85.6200000 85.6200000 85.6200000 15
123 60 11/01/23 04:00 85.6200000 85.6200000 85.1700000 85.2600000 1520
123 60 11/01/23 05:00 85.2500000 85.5800000 85.1900000 85.2300000 4726
123 60 11/01/23 06:00 85.2200000 85.3900000 85.1400000 85.3600000 1842
123 60 11/01/23 07:00 85.3500000 85.4400000 85.2200000 85.2200000 1115
123 60 11/01/23 08:00 85.2200000 85.2900000 85.1800000 85.2700000 1113
123 60 11/01/23 09:00 85.2600000 85.3200000 85.1500000 85.2700000 869
123 60 11/01/23 10:00 85.2500000 85.4800000 85.2000000 85.4800000 3548
123 60 11/01/23 11:00 85.4800000 85.7500000 85.3900000 85.5800000 8835
123 60 11/01/23 12:00 85.5700000 85.7200000 85.3200000 85.4500000 21659
123 60 11/01/23 13:00 85.4600000 85.9900000 85.4600000 85.9700000 17619
123 60 11/01/23 14:00 85.9800000 86.4800000 85.8400000 86.3800000 17516
123 60 11/01/23 15:00 86.3900000 86.7300000 86.3000000 86.7100000 18131
123 60 11/01/23 16:00 86.7000000 87.0800000 86.5600000 86.7200000 23732
123 60 11/01/23 17:00 86.7100000 87.2400000 86.5700000 86.8400000 32737
123 60 11/01/23 18:00 86.8400000 87.1300000 86.4400000 86.9100000 25579
123 60 11/01/23 19:00 86.9100000 86.9300000 85.8900000 86.3200000 26094
123 60 11/01/23 20:00 86.3200000 86.5000000 85.5000000 85.8300000 36159
123 60 11/01/23 21:00 85.8300000 86.0500000 84.9100000 85.2900000 27027
123 60 11/01/23 22:00 85.2900000 85.6900000 84.5800000 84.8300000 29553
123 60 11/01/23 23:00 84.7900000 85.0900000 84.7400000 84.9900000 3587
123 60 11/02/23 00:00 85.0000000 85.1000000 84.9300000 85.0200000 3393
123 60 11/02/23 03:00 84.9000000 84.9000000 84.9000000 84.9000000 15
123 60 11/02/23 04:00 84.9000000 85.3500000 84.9000000 85.1900000 3071
123 60 11/02/23 05:00 85.1900000 85.7100000 85.1900000 85.4400000 4694
123 60 11/02/23 06:00 85.4600000 85.5100000 85.4000000 85.5000000 2095
123 60 11/02/23 07:00 85.5000000 85.5900000 85.4400000 85.4500000 1790
123 60 11/02/23 08:00 85.4500000 85.5300000 85.3800000 85.4800000 1417
123 60 11/02/23 09:00 85.4800000 85.4900000 85.3500000 85.3700000 1646
123 60 11/02/23 10:00 85.3700000 85.5400000 85.2800000 85.5100000 4455
123 60 11/02/23 11:00 85.5200000 85.7300000 85.2400000 85.6200000 8773
123 60 11/02/23 12:00 85.6100000 86.0200000 85.5900000 85.8100000 25203
123 60 11/02/23 13:00 85.7900000 86.2100000 85.6700000 85.7800000 17592
123 60 11/02/23 14:00 85.8200000 85.9400000 85.5300000 85.6700000 9928
123 60 11/02/23 15:00 85.6700000 85.9300000 85.5900000 85.6000000 8643
123 60 11/02/23 16:00 85.6000000 85.7900000 85.1000000 85.3300000 20590
123 60 11/02/23 17:00 85.3200000 85.8500000 84.6400000 85.7300000 33065
123 60 11/02/23 18:00 85.7400000 86.1000000 85.1400000 85.7000000 26205
123 60 11/02/23 19:00 85.7000000 86.3700000 85.2300000 86.3300000 20681
123 60 11/02/23 20:00 86.3400000 86.6000000 86.1200000 86.3700000 45422
123 60 11/02/23 21:00 86.3900000 87.0500000 86.3100000 87.0000000 24674
123 60 11/02/23 22:00 87.0000000 87.0500000 86.6300000 86.8900000 25984
123 60 11/02/23 23:00 86.8900000 86.9100000 86.6800000 86.7000000 4148
123 60 11/03/23 00:00 86.6900000 86.9000000 86.6900000 86.8600000 3661
123 60 11/03/23 03:00 86.9600000 86.9600000 86.9600000 86.9600000 15
123 60 11/03/23 04:00 86.9600000 87.0300000 86.7900000 86.8700000 1342
123 60 11/03/23 05:00 86.8700000 86.9000000 86.6700000 86.7100000 2398
123 60 11/03/23 06:00 86.7400000 87.1000000 86.7300000 87.0900000 1686
123 60 11/03/23 07:00 87.0900000 87.1300000 86.9300000 86.9700000 3299
123 60 11/03/23 08:00 86.9800000 87.2000000 86.9700000 87.1200000 1175
123 60 11/03/23 09:00 87.1300000 87.1600000 86.9800000 87.0500000 867
123 60 11/03/23 10:00 87.0400000 87.1400000 86.9900000 87.0500000 1666
123 60 11/03/23 11:00 87.0500000 87.3500000 86.9600000 87.2700000 5213
123 60 11/03/23 12:00 87.2900000 87.3700000 87.0900000 87.2100000 16551
123 60 11/03/23 13:00 87.2100000 87.2400000 86.6800000 86.7600000 11191
123 60 11/03/23 14:00 86.7600000 86.9500000 86.5000000 86.9200000 10590
123 60 11/03/23 15:00 86.9200000 87.4800000 86.8400000 87.4200000 14206
123 60 11/03/23 16:00 87.4100000 87.8000000 87.2000000 87.5500000 12042
123 60 11/03/23 17:00 87.5500000 87.5500000 85.6600000 86.6400000 64083
123 60 11/03/23 18:00 86.7300000 86.9800000 85.3200000 85.5800000 35670
123 60 11/03/23 19:00 85.5800000 86.6300000 85.5000000 86.2400000 32859
123 60 11/03/23 20:00 86.2400000 86.3500000 85.2500000 85.2700000 38672
123 60 11/03/23 21:00 85.2900000 85.3300000 84.7000000 84.7800000 37397
123 60 11/03/23 22:00 84.7800000 85.3000000 84.5600000 85.2700000 41337
123 60 11/03/23 23:00 85.2700000 85.4900000 85.2200000 85.2200000 8014
123 60 11/04/23 00:00 85.2200000 85.3200000 85.1200000 85.1700000 985
